,id,text,sentiment
10150,1677,selena vc eh linda :(,0.0
6437,6436,@aguspadillauy @lulilamas03 lindas :),1.0
7176,7175,nem sei como é que o meu corpo ainda está a produzir água de tanto que já chorei :),1.0
20070,11599,@213DK você é meu pãozinho :(,0.0
13716,5243,@nettocom2t Que isso hein fofa?! Falou nada :(,0.0
10027,1554,@dallasbiebrs Desse jeito mesmo :(,0.0
11150,2677,N tenho disso :( https://t.co/wCnlkRy604,0.0
19482,11010,dói mesmo é ver o matt sozinho sem o foggy :(,0.0
7534,7533,Fora isso ainda tem a lentidão do meu pczinho. Preciso emitir NFe mas Advinha quem tá esperando pra pgm abri faz uns 20m? :),1.0
7805,7804,Bom diiia! :),1.0
3508,3507,"@segueobaile_ Olá, vamos :)",1.0
25779,17312,@Leoneves_ @alveskathlen @Ian_leitte Pergunta ao senhorito ironic. Também tô querendo saber :(,0.0
9505,1032,vose mim amaaaaaaaaaaaaaaaaaaaaaaaa???????????? — mas eu n sei qnhé vose pra fala se amo ou naum :( https://t.co/zdwub9zDFe,0.0
12922,4449,qro ir pra curitiba :(,0.0
8211,8209,Leiam e pensem na @gleisi de cocar no Senado. :) https://t.co/oiGTqo4x0m,1.0
5430,5429,@OrgullodeKxrol Linda ♥ obrigado :),1.0
24028,15560,Que vontade de postar outra foto mas carol nao deixa :(,0.0
18797,10325,"@btsxsex Eu amo gatinhos, pena que tenho alergia :(",0.0
15295,6822,bb foi embora :(,0.0
21558,13089,@strawbeharrys kkdjka its okay babu &lt;3 meu bichinho é underrated infelizmente n posso fazer as pessoas gostarem dele :(,0.0
3321,3320,Confira a série de realidade de bombeiros #AnjosDaGuarda no #Netflix :) @bombeirospe @Bombeiros_AM @AssessoriaCBMRN https://t.co/zrKY5mFOSK,1.0
22634,14166,To pensando seriamente nos lugares :(,0.0
11233,2760,"@updatesjbbra Eu com certeza estou :(
#MTVINSTAGLJUSTIN
#PREMIOSMTVMIAW",0.0
16623,8150,queria tanto show solo :(,0.0
21912,13443,queria alguem pra assistir A Cabana cmg :(,0.0
19539,11067,Aff tá namorando :( — To não  https://t.co/ZkY1a5eo2i,0.0
23354,14886,preciso comprar tanta coisa :( #BTSBBMAs,0.0
6480,6479,"Não sejam iguais ao Daniel , ele me abandonou hoje :)",1.0
10197,1724,"[1/5 00:21] : Eu sou adulta
[1/5 00:21] : Só não entro nas festinhas
[1/5 00:21] : :(
Muito adulta Kkkkkkkk",0.0
15619,7146,"hoje vi as meninas indo p escola, que saudades dos meus amores bicho  :(",0.0
18095,9622,@VivianCieslak eu sei q ta vivi :(,0.0
16462,7989,to me sintindo tao titi alguem poderia arrancar toda minha pele ? &gt;:(,0.0
5092,5091,posso-te conhecer? — Podes :) https://t.co/2dYu6P3wAV,1.0
2040,2039,"@WarnerChannelBR Temcomo passar filmes classicos anos80,70,60.etc?Muita gente gosta e ta em falta,façam uma Sessão Classicos fica a dica! :)",1.0
8917,444,"@_israelsilvaa Fds é o  melhor sempre , agr tenho q esperar o próximo :(",0.0
20814,12345,"@jackariwang ahh valeu &lt;3 ainda não fui em nenhum show de Paul :( pois é loucura, tô em um lugar e queria ir no outro kkk",0.0
12154,3681,Já votei as 100 vezes :(,0.0
19664,11192,@fernanda_tuty sou tímido sim :(,0.0
12621,4148,@UpdateVotes MINHA SELENAA :(,0.0
11266,2793,@_filipe99_ Mas eu não faço por mal :(,0.0
5318,5317,"MINHA MÃE CHEGOU :)
COMIDA ELA IRÁ FAZER

I vote for @BTS_twt for Top Social Artist at the #BBMAs! #BTSBBMAs",1.0
2524,2523,@bibasmaia9 @_joaomarcelo5 n conheco mas dps da noite tu e o teu amigo ficam nt engracados :),1.0
1202,1203,"Credo, acho q se isso acontecer eu bloquearia todo mundo :) https://t.co/j4QEKN1xDk",1.0
15626,7153,Malu tão linda :( https://t.co/0VuhskFUxg,0.0
14520,6047,@shippocamren Chorey real aqui :(,0.0
8436,8434,"@milakleye sim, entra :)",1.0
22953,14485,Quando a gente acorda com todas as lágrimas :(    Shawn Mendes - Stitches (Official Video) https://t.co/Xge1GVIvyj via @YouTube,0.0
4396,4395,"@FucckP É ótimo ne, sinal p vc parar de fumar :)",1.0
17826,9353,"claro que você é, não é só porque alguém te disse ao contrário que deixa de ser verdade, palavras não fazem você :(… https://t.co/weEgcIwHJD",0.0
2854,2853,+ vídeo com vários bacanas juntos. O que acham??? :),1.0
3601,3600,"@Protectbangtan_ @BTS_twt Eu não sabia, obg por avisar :)",1.0
9188,715,GENTE VAMOS A GENTE NÃO MORDE E NÃO OBRIGAMOS NINGUÉM A NADA :( https://t.co/Pj69hSxsUz,0.0
7585,7584,Mesmo a ver que vou ficar a pé a 6 km de casa pq o meu tio não me diz se me pode ir buscar ou não :) aguenta,1.0
15630,7157,@carlaafelicio Nunca + eu queria um no citi :( aff,0.0
5580,5579,@andreyevbr Hahahha realmente. Mas Star Wars é assim tb :),1.0
17461,8988,"@cosimw Mas pra um modelo dar certo tds precisarem aderir eh conplicado ne :(
Outra coisa, eu tenho amigas que segu… https://t.co/LTl52WIjeB",0.0
4725,4724,@pedrona_ Então seja veg na maioria das vezes! :) dá uma olhada: https://t.co/hJAPO0O4wN  e https://t.co/HamUxhU6MZ,1.0
6182,6181,Boa noite :) https://t.co/7u7GdxnTgC,1.0
23078,14610,"@secomedia :( tô doido pra assistir, não estreou por aqui",0.0
24566,16099,"@luhmacedos EX, VOCÊ JA CHEGOU? Tô com saudade sim :(",0.0
14506,6033,@GAMACAIQUE some mais nao :(,0.0
3477,3476,Dia 1 não vai ser tão bom assim :),1.0
3201,3200,"tô indo, e voce? ~a — to bem :) https://t.co/Gec0ITQAmV",1.0
15072,6599,"@Pedro_Ramos164 @SimSouOFra @Ribeiro20J Eu soube que bem tentas o papar, eu também já tentei mas ele é bué difícil :(",0.0
10311,1838,"Alguém vem aqui e compra uma florzinha pra mim, nunca ganhei uma :(",0.0
6145,6144,perdi todos os meus contatos :),1.0
5091,5090,"#FeriadoComMafiaSdv
Seja Feita Sua Vontade SENHOR ;) :)",1.0
18863,10391,"Eu não tomei café pra vim, tô até agora sem comer nada :(",0.0
6627,6626,"@radiotalentfm A gente pode até rever nossos conceitos (mesmo não precisando), mas só quando vocês sortearem o ingresso pro show do BTS :)",1.0
12315,3842,"ultima coisa que comi foi pizza na Amanda ontem, tem um buraco no meu estomago mas n consigo comer pq nada para nele :(",0.0
17727,9254,"Eu fiquei tão magoada :( queria não ter ficado, mas fiquei  =/",0.0
7488,7487,Bom dia!! :) https://t.co/rqf1x5sZ0R,1.0
14036,5563,da uma puta tristeza ver esse tipo de foto. :( https://t.co/I2cI4PQLDr,0.0
1298,1299,@Mombaque Tesla não aprovaria Terra plana né :),1.0
21374,12905,@maluareas naoo :(,0.0
9637,1164,"@MEJIBRAY_MiA666 nem tenho, paran :(",0.0
22495,14027,"Preciso trabalhar so p comprar um celular legal, o meu já tava engasgando em qualquer coisa, hj ele deu pt, já era, alguém me doa um ai :(",0.0
4851,4850,"Vc é filha da amiga da minha mãe, te conheci quando... — Sério? Chama da dm, vamos conversar :) https://t.co/wzWFAlkfQw",1.0
10435,1962,"@devillartina A netflix cagou na divulgação dessa série maravilhosa, Dear White People merece ser exaltada :( super… https://t.co/UER9MyulfU",0.0
4656,4655,Se a Camila vai se apresentar no BBBMA então ela provavelmente vai lançar música esse mês :),1.0
18423,9951,@armydotaehyung @BTS_twt Putz :(,0.0
3825,3824,@POCKYE0L De nada :),1.0
8197,8195,@GibbaMarmitt Oi. Tudo certinho? Tens como nos mandar uma DM? Queremos entender melhor o que está acontecendo com o app :),1.0
3132,3131,@irapuan Mas uma opção é esperar a temporada acabar e assistir tudo no trial period. :),1.0
14032,5559,"@sorayat_ Sim, sim.. cigarro é foda mano :(",0.0
15019,6546,que lindo es :( https://t.co/ujMwYnPpPQ,0.0
20043,11572,I want fogo de chaõ :(,0.0
22443,13975,Minha cama me chama :(,0.0
12833,4360,dylan melhor pessoa da série no entanto só toma no cu :(,0.0
15844,7371,quero ir morar com a minha mae :( mano tres anos e meio morando com meu pai e as coisas so pioram,0.0
7521,7520,#QueroNoTVZ O Bom é que Passa - Sophia Abrahão :-),1.0
20896,12427,Eu quero a pessoa da foto de perfil :(,0.0
8212,8210,"E sim, a lola é meu carro :)",1.0
24079,15611,"""Deus ouça vcs"" :( https://t.co/44D7hWXeqG",0.0
8306,8304,"@McDonalds_BR Big Mac &amp; Coca-Cola , melhor combinação possível :)",1.0
2661,2660,É lixado estar constipado. É lixado estar com alergias. Agora pensem ter os 2 ao mesmo tempo :-),1.0
22072,13603,@kifgkh E eu achando que essa minha fase já tinha passado shuhfda ai ai :(,0.0
2215,2214,eu acho tua pack mt amorzinho e eu adorei o seu fixado :) https://t.co/AJrMYs2K5B,1.0
15529,7056,@Pride5Hbrasil AFF e eu queria o seu :(,0.0
15312,6839,@_albamarina_ Por borracha...:(,0.0
11765,3292,queria ter um tempo pra preparar algumas coisas .. :(,0.0
18199,9726,eu sou tão influenciável que abri a geladeira pra pegar a SALADA e voltei pra mesa com um YAKULT :(,0.0
7106,7105,A grande vantagem do meu estagio é só entrar de tarde :),1.0
25870,17403,"@pcysweet às vezes, SÓ AS VEZES, ele deixa de ser neném.... MAS NA MAIOR PARTE DO TEMPO É MEU BEBE :(",0.0
15399,6926,to indo para o inferno socorro :(,0.0
16930,8457,Nãaaaao :(,0.0
8321,8319,@bealandiosi + Daí fui perguntar para o Sr.@gtr237 se ele conhecia alguém que poderia me ajudar e ele me indicou você :),1.0
11978,3505,@anaroncon eles entortaram de novo miga n ta legal nao :(,0.0
19038,10566,"@joanaccbarbosa vida triste a nossa, e não há forma de resolver isso :(",0.0
10504,2031,@curesfame Não amore :( infelizmente eu não fiz o requisito kkkkk,0.0
11429,2956,"A pior parte do frio é o meu rosto que fica todo ressecado, e eu passo creme pra caralho :(",0.0
1364,1365,parece que vou ficar com esse user mesmo :),1.0
2971,2970,Seja bem vido Maio! BEM ... sempre. :) https://t.co/bG6ihjCz8J,1.0
4067,4066,@ProjetoFansVip @ArianaGrande Feito :) https://t.co/wgLRz6gBjX,1.0
18743,10271,@oiclaudiovictor Amem raven. Olha somos bem parecidos ein. Para mim ela e nina deveriam ter ganho :(,0.0
5823,5822,"Curti #GirlBoss, de verdade! Achei divertida! :)",1.0
17205,8732,@matheusdma Eh kent man se eu falo eu perco :(,0.0
18624,10152,@leledantaas o meu ta doloridinho por causa dessa da gripe :( merdaaaa,0.0
15805,7332,QUE DROGA :(,0.0
14351,5878,Acho que Renato ou Alice morre no fim :(,0.0
4646,4645,"@Palestrino1968 @anterogreco To falando de história amigo, assunto no qual sou mestrando :) Mas como o sr é versado… https://t.co/hefLqsSGDT",1.0
18712,10240,@iMandyCandy Ai mana :( que merda. Guarda e vai no salão por de novo HAHAHHAH,0.0
23675,15207,opa não encontro o torrent do ep 4 de masterchef :(,0.0
25456,16989,o povo dá minha sala é o mais desanimado :( KKKK,0.0
23338,14870,Queria poder dizer que enjoei do cigarro em si mas :(,0.0
18947,10475,@rustyfelipe Hahahahaha bem algo que eu faria! Eu acabei escutando só uma vez :(,0.0
22364,13896,Falar é bem fácil né :(,0.0
882,883,@postaspescada Mais logo :),1.0
15193,6720,Ohh queria ter ficado na mesa do ze fui :(,0.0
20533,12064,encontrei-a :( https://t.co/RUKGoJvD2K,0.0
1540,1541,@MayaCMoura assisti final do campeonato americano de curling hoje :) https://t.co/AyHydGspYM,1.0
20301,11831,descobri o que tá piorando a ansiedade ao invés de ajudar :(,0.0
17197,8724,"@sabrisass @beabosvk Algo para se distrair, se não ansiedade ataca :(",0.0
686,687,É tão bom ver as pessoas bué fodidas só por estar bem. :),1.0
14539,6066,@trrcolor coitada mesmo :(,0.0
11675,3202,@alucinou ah sim :( mas o meu é Itaú,0.0
13769,5296,"Faltam poucos dias pro aniversário de mozão, e eu tô bem triste que ela já vai fazer 17 :(",0.0
19876,11405,"@Karinaluchi Vamos se ver hojeeee!! A nossa sala é perto daquela lojinha, espera a gente do lado de dentro po :(",0.0
16455,7982,"""supostas terra indígenas"" (dino) e ""é como um artilheiro em frente ao gol"" (rui) :(",0.0
20697,12228,"Não tem foto dela, só tem do cachorrinho branco, :( https://t.co/tR0aroDYhP",0.0
6467,6466,@angeefelten B. Noite...:),1.0
11323,2850,@gabrielx0506 Af hauahaha Eu ficava morrendo de medo com aquelas fotos com parente já morto :(,0.0
15366,6893,@Carla_lk Isso não ! :(,0.0
16151,7678,"@prongsbellamy :( 

como vão as coisas aí?",0.0
24816,16349,aaaaa acabou o barraco :( https://t.co/0i2bks8U4p,0.0
1415,1416,@RealAngielo Porque ele acredita em você. :),1.0
12391,3918,olha esse pezinho :( https://t.co/DLxEkDuVe1,0.0
14483,6010,sdd do Matheus :(,0.0
11684,3211,@ooitainara tadinha :(,0.0
9259,786,Vai ser difícil aguentar o show do Matheus e Kauan pq não estou gostando de nenhuma música nova :(,0.0
12683,4210,Que ele melhore logo :( https://t.co/htN30Qiql4,0.0
928,929,"primeiramente fora themer! :-) - Quando a alegria de outra pessoa for sua alegria, você terá entendido o significado de amar. #umRei",1.0
12138,3665,fiquei mal? depois desse post da jessie pq minha alimentação é um cu e com crteza no que eu tento consumir tem mt açúcar :(,0.0
8136,8134,Não Mato certas pessoas por consideração :),1.0
12771,4298,nossa.... :( https://t.co/cM3cBmKU4k,0.0
20477,12008,Esqueci de trazer meus cactos :(,0.0
24700,16233,@tpwisantos Eu sei :(,0.0
11446,2973,A minha mãe nunca mais me dá o fdp do almoço :( está a atrasar-me,0.0
20905,12436,eu mommo tanto vendo esse vídeo :( eu amo a katy demais https://t.co/5ueVtgfjAP,0.0
6166,6165,Vou ler poesia agorinha :),1.0
20360,11891,@97muniz kkkk concordo :(,0.0
19255,10783,"dez quero dormir brasil :( dormir só 4hrs por dia n ta dando
I vote for @BTS_twt for the #BBMAs TOP SOCIAL ARTIST AWARD #BTSBBMAs ARMYS ON",0.0
19032,10560,Eu já vivi o fim algumas vezes... E lá é horrível. :(,0.0
10099,1626,"@Mr_Takeda @nesquickachu :( chateado

no mínimo vou arranjar um trampolim, nem quero saber",0.0
6946,6945,"PROTEU e Ruizinho ☆
Bom dia :) https://t.co/jn9H2i6Pnk",1.0
7533,7532,"@Shyznogud @ssmaxent É pena, era sempre divertido, imaginar a tua cara quando recebias essas sugestões :)",1.0
15571,7098,@Vesper_Live vesper. Dm. :(,0.0
3020,3019,"@BubbaRams3 @ProjetoooHelp eu peço ajuda s, aí se eles quiserem ajuda, já vem deles :)",1.0
17965,9492,porra eu só queria ter meu tempo de volta :(,0.0
22264,13795,só queria o colo da minha namorada :(,0.0
20307,11837,@GlimbergKim pensei que era eu :(,0.0
19274,10802,Cade o frio que tava fazendo ontem cara? :(,0.0
11086,2613,dai aparece seokmin ou seungkwan porqur soonyoung ja trabalhou muito e precisa descansar e ele da um sorriso automaticamente :(,0.0
6924,6923,Bom dia galero :),1.0
5276,5275,@wingslights seguindo :),1.0
12431,3958,Vai ter em Dublin show deles... mas acho que é longe... :( fora que é numa segunda... entaum aula :/,0.0
20188,11717,@carla51_ novos todos são bons :(,0.0
4173,4172,"Participando e Compartilhando!
:) https://t.co/Lo33Y7ck88",1.0
25442,16975,decepcionada mas principalmente surpresa :(,0.0
9523,1050,E o Belchior ein? Xatiada :(,0.0
22864,14396,@frannt Dor de garganta :( tô muito triste,0.0
17949,9476,"@pop_corngirl sim :( nem me fale, tá tão difícil que sério",0.0
21235,12766,Dems nao me chama faz dias :(,0.0
7472,7471,"Seria um sorriso, não carinha de triste hahahaha :)",1.0
23665,15197,"@doispontosbe Eita, Janis, não tenho. :(",0.0
18946,10474,Nem me nota :( https://t.co/m3YsUWQDLk,0.0
3835,3834,Quero morar sozinha :),1.0
9500,1027,@pimpimentalol Mas já :(,0.0
24650,16183,Gente eu queria que meu amor estivesse oline :(  sdds,0.0
9535,1062,Ando Chipi :(,0.0
6827,6826,@arianafaces não precisa demorar :),1.0
1398,1399,@hesistheart mas não é a verdade. next. :),1.0
2857,2856,"nao sei, mas queria ter uma bff no squad pra gente marcar encontrinho na cidade dela :) (interessadas?) https://t.co/XXZHxEoyJQ",1.0
21746,13277,"@tueeteiro Obrigado, mas não da :(",0.0
16150,7677,que bad desgraçada :(,0.0
11744,3271,"Muito pesada as letras vei, :(",0.0
940,941,Assistindo pela milésima vez... [risos] :) — assistindo Amizade Colorida (Brasil),1.0
10743,2270,E apaaan :( https://t.co/WLKlaDeZKb,0.0
6057,6056,MUITO BOM :) — Tá bom  https://t.co/Vz3uEH7auE,1.0
23023,14555,"hoje q eu tinha q fazer uns corre de tarde, chove :(",0.0
25205,16738,toda pessoa que eu vejo de cabelo curtinho e escuro eu lembro da minha mãe :(,0.0
13649,5176,Ja to c saudade da laura :(,0.0
10976,2503,no penta for me :(: https://t.co/08yMJ8Lh7w putem @YouTube,0.0
25030,16563,"Eu tbm não, vou ver pelo MTV :( https://t.co/QblnmZgUkj",0.0
18360,9888,sonhei com o meu pai :( aaaaaaa to muito triste,0.0
17785,9312,"Já tô pensando no que eu vou fazer nos dias dos pais esse ano, Provavelmente vou encher a cara como fiz ano passado :(",0.0
1336,1337,Meu photoshop agora. :) https://t.co/ahKbF9ciFw,1.0
4530,4529,"e tu continua dando view amore, assim o canal cresce :) https://t.co/HURp3YkCbK",1.0
13396,4923,"gente eu quero que o natal chegue logo :-(
estamos no dia primeiro de maio",0.0
21160,12691,@Thiagosalviato Nossa mt eu hoje :( td dando errado,0.0
573,574,"@rejected_gurl Mas quando cá vieres diz, nem que seja para ir às compras, até porque eu adoro ir àa compras :)",1.0
12247,3774,@JuhCaamps E mesmo :(,0.0
7300,7299,"@Psique_Loira hehehe boba !! 

Bom dia Nane !! :)",1.0
704,705,#REDWIN #MSI2017 agora é focar no 2° split :),1.0
25201,16734,Estou tão cansada :(,0.0
14222,5749,@ewjauregui eu shippo demais :(,0.0
20563,12094,@Mylli_malikson eu tenho q usar pq o meu cabelo é muito frágil :(,0.0
10285,1812,alow @chicorei o site tá dando defeito aqui :(,0.0
14282,5809,"12.
sem ideias para tweetar :(  #btsbbmas",0.0
5123,5122,Por hoje acabou...Depois coloco o resultado! :) https://t.co/EEmQQmEetq,1.0
15560,7087,"@Rooogerp Não queria começar tão deprê assim, já basta a morte desse fera... :(",0.0
7238,7237,"Não tiro ninguém, pra não ser tirado
Respeito todo mundo, pra ser respeitado . Hungria hip hop :)",1.0
18609,10137,Sdds de quando eu dormia direito :(,0.0
14239,5766,A NORMANI TÁ MACHUCADA :(,0.0
18759,10287,@Fiuk saudades de você :( te amo muitão.,0.0
5029,5028,Evitando me apegar em pessoas :),1.0
4406,4405,"chegamos aos 1000 seguidores, isto quer dizer que vamos lancar o novo site :)",1.0
17019,8546,@lauramkulak eu não pareço com isso aqui :( https://t.co/sQoV3NfVJH,0.0
18534,10062,@troyebird meu pêsames :(,0.0
18717,10245,"#BTSBBMAs não deixa a tag cair :-( 

I vote for @BTS_twt for Top Social Artist #BTSBBMAs",0.0
23717,15249,queria que felicity jones participasse do cast fixo de star wars :(,0.0
7834,7833,Boom L!k£....?? :) :*,1.0
650,651,"Seria. Gostaria de ver isso. Mas também seria outra ""burrice"" da parte dele. :) https://t.co/G1EvWGPjXF",1.0
10701,2228,a garota cantada foi a irmã da Camila podia ter sido a Jade :(,0.0
2818,2817,dores de cabeça e garganta obrigada tempo de merda :),1.0
13586,5113,@m0rriswen sim :( to bem triste,0.0
12935,4462,Minhas unhas tão tudo quebrada :(,0.0
4255,4254,Arranquei ecrã :),1.0
11747,3274,NAO ACREDITO QUE PERDI MAIS UM EVENTO DE KPOPPERS :(,0.0
2635,2634,"Feliz #DíaDelTrabajo!
Feliz #DíaDelTrabajador!
Feliz festivo! #FelizLunes :) #1DeMayoPor el deporte! https://t.co/GU8Omsxbk9",1.0
22452,13984,Já não fazemos farinha :(,0.0
16943,8470,Queria tá lá em Realeza :(,0.0
16145,7672,Cpa semana que vem ja coloco o aparelho de novo :(,0.0
12347,3874,saudades da Ev :(,0.0
396,397,@mybodyisacage_ ainda bem que avisas por aqui :),1.0
13301,4828,Esse feriado resolvi ficar gripada :(,0.0
9227,754,@manuriosfdez Me rindo :(,0.0
1822,1822,"Snap ? :) — No momento só tenho pc, to sem a porra do celular https://t.co/z4vb7VPcds",1.0
25444,16977,"Poxa, :( mas amanhã vai ser ótimo — Eu realmente não sei https://t.co/oxZ1MMcxNz",0.0
