"id","text","sentiment"
"10684","@Cahrolls Poxa, eu não tenho, não faz isso :(",0
"10685","@ThaisNalon Eu dormi :(",0
"10686","@lucielirode_ Somos duas chorando :(",0
"10687","@SimoneeSimaria @ANAMARIABRAGA @MaisVoce_Globo @SimariaMendes @Simone_SeS uma pena que so vou poder assistir mais tarde no viva :(",0
"10688","Eu atendi yago pop star, n consegui tirar foto com ele :(",0
"10689","@gustavomelgar_ fala no whats pra mim :(",0
"10690","Merece sim. :( https://t.co/MBaLUdv8R1",0
"10691","@kika_teixeiraa E eu tuas babe nem imaginas :(",0
"10692","@TozzaFla Bom dia amigo! Ninguém é perfeito: tenho mulher e afilhadas tricolores. :( Sabe se Leste será mista domingo? Ou tricolores só Sul?",0
"10693","Necesito WiFi :(",0
"10694","ai ta, a gente sempre marcava de se encontrar, mas nunca dava certo :(",0
"10695","Encostar em coisas físicas da vida real depois de fazer continhas e modelos matemáticos parece tão idade da pedra :(",0
"10696","Pessoas que estão atoladas de coisas pra fazer, mas que nesse frio não consegue sair da cama :(",0
"10697","aaaaaa não gosto disto :(",0
"10698","Ontem o céu do cefet tava a coisa mais linda queria ter tirado fotos :(",0
"10699","esqueci o carregador em ksa.. ngm tem iphone e tenho 15% de bateria :(",0
"10700","@SandraDirnt Vaia :(",0
"10701","@GabrielMoura28 @williangordox Nem ideia :( dificilmente alguém do oNe e paiN..",0
"10702","Deus queira que eu passe nessa bosta de matéria :( (@ Prédio de Engenharia Ambiental - UFRA) https://t.co/vAio7QhXKZ",0
"10703","sigo passando mal
q delícia
:(",0
"10704","@hastylary acho que aceita o ticket, mas o meu não passa (alelo) :(",0
"10705","Ajudem :(",0
"10706","@Jaovalee Não ficou sabendo cara? Poxaaa, foi triste cara, muito sofrimento :(",0
"10707","só queria adiantar uns 3 anos :(",0
"10708","tô indo pra #salvador no fim de semana e o tempo por lá tá chuvoso
me deem dicas da cidade, porque praia não deve rolar. :(",0
"10709","@CaahRachel poxa! :(",0
"10710","@JackiePumpkin_ é que me comprometi com essa mudança no site,  nao dava pra continuar como tava, e isso tem tirado todo o meu tempo :(",0
"10711","@likeazombie podia voltar sim pq eu tenho uns 4 que não uso há 2 anos e acho eles belíssimos :(",0
"10712","não acredito que perdi simone e simaria no mais vc :(",0
"10713","Eu amo tanto essa música :(",0
"10714","Nessas horas que eu sinto ainda mais vergonha por não ser vegetariana :( https://t.co/QhiTaqNQvt",0
"10715","Tá bom :( https://t.co/owc8U3bzi7",0
"10716","deu-me bloq pq dei rt nisto :( https://t.co/SZfbcZnAzn",0
"10717","Afs, vou ter que fazer 10 sessões de fisioterapia :(",0
"10718","@CaterinaFish sim, mas tenho q ir trabalhar :(",0
"10719","@TheQuestionsPH Sobra :(",0
"10720","@itsiza Sim sim, a gente já considerou pq rolou mesmo um vazamento, mas mesmo assim, nos últimos meses tem ficado alto demais o valor :(",0
"10721","@itcutesmila Oh meu Deus, eu te amo muito minha mavi :( muito muito",0
"10722","@celomarinho eu deixei de procura-lo e não senti falta :(",0
"10723","@alinemnteiro Te acordei nina? Desculpa :( o papo tava mto bom",0
"10724","aaaaaaaaaaa já acabou? :( 
#SimoneeSimariaNoMaisVoce",0
"10725","@carolstrt aaaaaaaaaaa meu deus do ceu o que é isso??? :(",0
"10726","@_alisonrodgs Muito obrigado mano! Saudade de ti :( ❤❤❤❤",0
"10727","Que decepção, eu estava tão bem :(",0
"10728","Daqui a pouco eu tenho que me arrumar pra escola :-( 

I vote for @BTS_twt for the #BBMAs Top Social Artist #BTSBBMAs",0
"10729","grande padrinho! dos melhores que conheci na universidade, desculpa ter te roubado o lugar de mais rapido nos penaltys mas era inevitavel :(",0
"10730","@isabfeitosa achei dentro de um livro na rua :(",0
"10731","@Jopuxo A estética de Luke Cage é maravilhosa, mas até onde eu assisti achei a história bem bosta :(",0
"10732","Se eu te convidar pra fugir, será que você aceita? — se eu soubesse quem é ikkkk :( https://t.co/l3OcRaB4NT",0
"10733","@carolstrt que amor mais lindo :(",0
"10734","@_CaioCosta Agora tô preocupado :(",0
"10735","@luccabatistella to muito titi :(",0
"10736","@Shinimonzz Pior do que odiar todo mundo é não confiar nas pessoas :(",0
"10737","Todos os filmes em exibição no cinema de limeira eu já assisti incluindo a bela e a fera e o poderoso chefinho ;(
Vou ter que ir a aula :(",0
"10738","@MercadoLivre Gente eu não sei mandar mais DM :(",0
"10739","Eu preciso tomar um cafezinho quente pra fazer carinho na minha garganta e meu cartão de café sumiu pela vigésima vez :(",0
"10740","@itcutesmila eu amo você, menina :(",0
"10741","Quero cancelar o próximo ano, e os seguintes também já agora :(",0
"10742","@GuylhemeMenezes ai amigo que bad :(",0
"10743","@alyneoliveiram tô cogitando isso mesmo, mas af tô meio desanimada :( mas vai ser bom dmsssss aproveita por mimmmm",0
"10744","Rexpeita lançou várias pecinhas novas,mas n o boné q eu quero :(",0
"10745","@naxthffc Pra que isso man :(",0
"10746","To precisando de amizades, mas ficar procurando isso é uma parada que não rola e nem funciona. Sei lá o que vou fazer :(",0
"10747","@Flaguedis tadinho :( Aqui vai um pra rua hoje, meu chefe acabou de me falar",0
"10748","Que notícia triste! :( https://t.co/kpyIgFCAfz",0
"10749","@carolcaraia eita porra :(",0
"10750","@boithatscringy @mikewazowskiboi ATREVE TE EU DOU TE PORRADA NO IER :(",0
"10751","queria uma Lapinha mas tô cheia de provinhas :(",0
"10752","muita saudade :( https://t.co/wEcw2gGGqd",0
"10753","o cara marca de comprar a parada mas nao responde :(",0
"10754","@osmirstrasburg O contrário também acontece. :(",0
"10755","puta corte, acabou com minha vibe kkkkkkkkkkkkkk quero mais :( #SimoneeSimariaNoMaisVoce",0
"10756","eu to muito feliz pela daisy, o louis é um ser humano incrível e demonstra isso mais e mais a cada dia que passa :(",0
"10757","Mal acordei e já queria tá dormindo :(",0
"10758","Muito doída de não ir ao jogo domingo :(",0
"10759","bom dia eu amo mto o yoongi e tambem sou mto yoonmin trash :-(",0
"10760","meu bebê :( https://t.co/BVmhArYcDf",0
"10761","@emilimattos Sim, MUITO caro :( mas eu comprei o normal ano passado, acho que paguei 399, e é bem bom pra ler no escuro também",0
"10762","Hoje é meu último dia de fdl,to chorando :(",0
"10763","@Julianaaliceg Ele é embuste sim, mas que morte fdp :(",0
"10764","alguma exposição bem legal rolando aqui em SP?
tô por fora :(",0
"10765","Minha vó logo acordou passando mal :(",0
"10766","Totti beleza
Mas Xabi e Lahm tem lenha pra queimar ainda :( https://t.co/Hahg7fLljj",0
"10767","Bom dia pra quem acordou com a mamãe doente :(",0
"10768","@Juuulyfiore aaaah! Queria poder acordar essa hora :( tá de férias né? que lindo isso *-*",0
"10769","ele é tão educado :(",0
"10770","mimi eu te amo :(",0
"10771","@nathflixx Tá foda cara :( o mais velho fica inventando que tá doente só pra não ir pra escola",0
"10772","esqueci me do meu chapeu da pesca :(",0
"10773","o ruim  de comprar livro on line é que num tem como ostentar no instagram :(",0
"10774","A pior notícia que você verá hoje :( https://t.co/e2vqzP3caE",0
"10775","Eu acho tão chato esses casalzinho mimimi mas não tava preparada p largar meu namorado hj :(",0
"10776","Esse trem de fuso é foda. 6:11am acordadaça :(",0
"10777","Queria ir no Imagina Samba :(",0
"10778","@ItsBatwing Não fala em sono, eu perdi a hora de sair de casa :( Fiquei muito brava...",0
"10779","Chateadíssima porque não consegui ficar pra palestra da manhã :(",0
"10780","@vitoriamaduro Poxaaa :(",0
"10781","@gabelost @swordsmermaid Poxa :(
Espero que dê tudo certo!!!",0
"10782","Meu celular ta carregando :(",0
"10783","dez quero dormir brasil :( dormir só 4hrs por dia n ta dando
I vote for @BTS_twt for the #BBMAs TOP SOCIAL ARTIST AWARD #BTSBBMAs ARMYS ON",0
"10784","@s__levy saudades :(",0
"10785","QUANDO MANDO SNAP É P ME RESPONDEREM :(",0
"10786","Queria poder comer. Meu estômago não ajuda :(",0
"10787","Meu cabelo me odeia :(",0
"10788","@sgrarity eu sei :( e sei tbm que é só o começo...por isso não quero desistir",0
"10789","@viniciussoles_ Queria tá com o money :(",0
"10790","Tenho que ir para a escola :(",0
"10791","agora estou triste por não ter ido para a escola :(",0
"10792","@cynaramenezes Isso é tão absurdo para mim que eu nem sei o que dizer. :(",0
"10793","to com anemia :(",0
"10794","Só queria que Rafael morasse perto aff :(",0
"10795","hominho lindo :( https://t.co/zzZaJWqFjX",0
"10796","@nossoerro_ EU TO MUITO TRISTE AMIGA :( vou fazer uma reportagem sobre o turismo em poa e chamo vc",0
"10797","@notThePrisoner me apreciais poco :(",0
"10798","@raimsm @edudass ele ta dodói :( precisa de um lar com muito amor e carinho.",0
"10799","Ohhhh a princesa ficou ofendida :( https://t.co/DNyAVYcKFU",0
"10800","@vaithomasss Pois é! :(",0
"10801","Ainda to bem chateada que não fui pra Voith segunda :( mas pelo menos o dia foi loucura hahahajah",0
"10802","Cade o frio que tava fazendo ontem cara? :(",0
"10803","@StoneDYooDa poxa, yoda :(",0
"10804","OLHA AS PERNAS DESSA FILHA DA MAO EU TE AMO TANTO :( https://t.co/IMCGBQBwP9",0
"10805","@brunoramires__ E eu só comi uma, tô morta de fome :(",0
"10806","@_isacz não me julgue ate o mauro faz isso &gt;:(",0
"10807","@poxaah_amanda Morrendo de sdds :(",0
"10808","o sorrisinho gente, o sorrisinho :(",0
"10809","@bentomarcela tu vai pra cajazeiras eh
): :(",0
"10810","Ta tudo coisado :(",0
"10811","aí eu tô muito triste :( https://t.co/8DRrMEAHoV",0
"10812","@incrivson Af, tu é péssimo :( era pra trazer, não trouxe almoço hj.
Sim, sim! :3",0
"10813","Computador nao esta 100% :(",0
"10814","Eu não tô pronta ainda p um fim... :(",0
"10815","@MoniqueKurimori @ronirigoni ou pelo menos poder sair do app sem pausar a musica :(",0
"10816","@caiofossa Faço na mão :/ eu tinha um vídeo moatrando... perdi qd meu mac deu pau :(",0
"10817","A Meryl é muito linda :(",0
"10818","@feliperdgs anem amigo que triste :(",0
"10819","queria :( https://t.co/GvNJo3zo6F",0
"10820","hoje eu to muito vazia
não vou conseguir coisar a expectativa de ninguém :-(",0
"10821","Hoje eu fiquei tão aborrecida com dois profissionais de saúde se encaminhando pra uma cafeteria de jaleco que até errei o meu caminho. :(",0
"10822","aaaa meu amorzinho tao angelical :( https://t.co/xFCkxezj1B",0
"10823","@jnflesch Meu gorillaz :(",0
"10824","nunca fiquei sabendo de algum show do rashid aqui perto, alguém me leva :(",0
"10825","Queria ter tempo pra praticar atividade física :(",0
"10826","@dougrs_ Ai migo, eu odiei o final :(",0
"10827","@MatheusCunha muito tempo migo :(",0
"10828","oi gente :(",0
"10829","Todos os dias um sonho diferente :(",0
"10830","@iBramussi Vc perdeu :(",0
"10831","@antonio_thiags Pior que não :( os projetos são pra pessoas que realmente não têm condição",0
"10832","o Totti vai aposentar também :(",0
"10833","@brunoramires__ Não posso :(",0
"10834","Chorando porque Reign acaba em junho :(",0
"10835","@PD101DN bole :(",0
"10836","criancice é uma coisa chatinhaaa :(",0
"10837","@AXEBR Não encontrei minha foto ! É do meet and greet da Tegan e Sara ! Me ajuda :(",0
"10838","Eu só queria ir pra Coréia do Sul, assistir algum show deles :( I vote @BTS_twt for #BBAMAs Top Social Artist Award #BTSBBAMAs",0
"10839","o brendon eh tão lindo :(",0
"10840","Não queria perder aula hoje :(",0
"10841","@Juuulyfiore imagino! Ficar sem fazer nada cansa né hahaha mas eu queria pelo menos 1 semaninha pra ficar de boas :(",0
"10842","@GuSTaVauM_ eu tava conversando sobre paçoca aqui com uns gringos, n é algo comum no exterior, coitados :(",0
"10843","Minha mãe quebrou a minha caneca predileta ontem, eu tô bem triste :(",0
"10844","@Tattinha__Tatto @bibitatto Porque eu não sei oq eu coloco dentro da bolsa :(",0
"10845","To com azia meu figado não esta feliz :(",0
"10846","@dayIightx Infelizmente miga :(",0
"10847","essa bio que eu to me lembrou tanto o shawn, ah :(",0
"10848","@Melissa_csj2 Meus sentimentos veey :(",0
"10849","Desapontado com o trailer da Torre Negra :(",0
"10850","@thatsograzi é sim :(",0
"10851","@getweirdos pq eles são diferentes, cada um com um conceito :(",0
"10852","@BrunoMatheeus_ @araujophilippe Ahahahae eu juro, nao consigo fazer um top 10! Gosto de várias músicas d jeitos diferentes :(",0
"10853","lha lha lha :( https://t.co/ykTn56abvg",0
"10854","Mano quando eu escuto Gloria pra nós eu fico arrepiado e me emplongo na hr, sempre lembro de tu irmão @felipemiato mt sdd :(",0
"10855","fazendo birra pois nao quero ir pra aula de musica &gt;:-(",0
"10856","@ExT8 @alpha_tm o meu ""app"" era um termo genérico p qualquer aplicação/software visto só ter 140 caracteres p escrever mas pronto :(",0
"10857","cade meu namorado ? ah é n tenho :(",0
"10858","a carinha dele :( https://t.co/CTsZHJCzKq",0
"10859","@xskullboy eu tava naquele do lado do escadão manja
o de 75 eh indo p Ataliba né eu nunca acho ele pq confundo as atravessa :(",0
"10860","eu só queria que juliana e amanda morassem em sp :-(",0
"10861","Eu adoro quando falo animada com alguém, e a pessoa me responde três vezes mais animada :(",0
"10862","@tranquilizar Não :( e agora nem tenho precisão de quando vou",0
"10863","sair da escola mais cedo até é bom,mas não quando o motivo é a cólica absurda que vc sente,socorro to morrendo :(",0
"10864","Muito triste hoje pois começam as qualificatórias pro nacional de Yugioh e meu deck fluffal foi roubado, era pra eu estar animadíssimo :(",0
"10865","Só uns beijo na minha japa magrela♡ ... Q sdds :(",0
"10866","Os meus 3 defs estavam em penafiel com a doriana e com a ba :(",0
"10867","E hj tem outra prova de matemática :(",0
"10868","Empolguei com esse trailer :(",0
"10869","@Juuulyfiore eita! o seu trabalho deve ser bem divertido! eu fico aqui parado em pé o dia todo praticamente :(",0
"10870","@KatiaVasquez muito ruim :( igual não kkkk mas é uma árvore com galhos secos... nao tenho dinheiro pq ela é do tama… https://t.co/bAnTdMIFoZ",0
"10871","quero meu neném :(",0
"10872","#BTSBBMAs não sei mais o que postar :(",0
"10873","@gustavoanceski também não né :(",0
"10874","@ViniCapetao hahahah eu quem o diga, sempre sonhei com um punto, mas sem chance comprar um hj em dia... mor caro um completinho :(",0
"10875","Amanhã tenho visita d estudo :(",0
"10876","@90GOONER Tadinho :(
Vamos torcer pra passar rápido e você não perceber!!",0
"10877","Jeff volta pra casa pfv :(",0
"10878","@UnkwnAmber @joowliet @aksarakabin @yeojclf @ikonkojunh @broajoll Acu pintar :(",0
"10879","@FlaviaMorais__ @vendorifas @BordaRecheada cada pessoa tem sua sequencia :(",0
"10880","@Vulgo_Jady saudades também :(",0
"10881","@caiomenezes hahahaha caralho :(",0
"10882","chaeyeon vc é um anjo :(",0
"10883","To c sdd da Larissa :(",0
"10884","aí, não acredito que ela ainda fuma... :( https://t.co/4VXY0yLMkf",0
"10885","@unknowdstv fica bem :(",0
"10886","Cada dia que passa, amo mais minha faculdade. Mas fico triste em saber que vou me separar do pessoal do 1º período :(",0
"10887","@eucaiomorais eu na vida :(",0
"10888","Mas eu queria tanto fazer o curso com a leiticia :(",0
"10889","@naominfeliz Na, eu pensei isso também :( pq nós  lésbicas precisamos de um homem p ser feliz né ......",0
"10890","@piriquitopiupiu Pq manoo ?? :(",0
"10891","Aiii q noite dificil :(",0
"10892","E quando você acaba de ler um livro e não para de chorar? :(",0
"10893","Ai você encontra um AP FODA, numa boa localização... E nego cobrando 500 dinheiros de condomínio :(",0
"10894","Nem as inimiga, poxa :( https://t.co/PxXv5h2384",0
"10895","Trolly é o nome da minha saudade :( https://t.co/hFneRUASxd",0
"10896","Meu amor bom :( https://t.co/ljIUfRttvL",0
"10897","@_margrid desculpa :(

hahaha

foi só uma dica amiga mesmo, embora é obvio que a gente sempre vá assistir o último episódio! hahaha",0
"10898","@kstorecandy meu sonho, só q meu celular é moto e :(",0
"10899","Aquela sensação de querer escrever, mas não conseguir 
AAAAAAAAAAAAAA
:(",0
"10900","Meta de vida: FAZER LOGO UM PASSAPORTE PARA PARTICIPAR NESTE TIPO DE PROMOÇÃO AAAAAAAAAAH :( https://t.co/30R9iE3vEE",0
"10901","@aintfunn cheguei no limite n deixou eu stalkear mais q isso :(",0
"10902","aí mano acaba logo essa bosta p eu ir almoçar eu comi pouco :(",0
"10903","eu tenho tantas ideias legais mas me falta tempo/disposição pra colocar em prática 

aí a vida vai passando e :(",0
"10904","@junqueirasofia Hoje vc não estava :( senti sua falta hahah",0
"10905","Queria muito ter um amiguinho aq no tt :( #JustinBBMAs",0
"10906","@overdadeiropb eu também to, pedrin :( vc tá aqui hoje?",0
"10907","@HeJOficial quando sai música nova? já perdi a esperança de sair 5 km antes de domingo :(",0
"10908","@flmnro auhsauhsuahsauhs to rindo, mas to com dó :(",0
"10909","o fim do namoro eu ja superei, mas a distancia dos bichinhos é tão torturante :(",0
